Marital status;Application mode;Application order;Course;Daytime evening attendance ;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;43;1;9070;1;1;125;1;38;37;8;7;131,7;1;0;0;1;1;0;20;0;3;6;6;4;12,75;0;3;9;12;3;12,6666666666667;0;12,4;0,5;1,79;Dropout
2;39;2;9147;1;1;120;1;37;37;9;9;104,7;1;0;0;1;1;0;36;0;0;4;4;0;0;0;0;5;9;0;0;0;10,8;1,4;1,74;Dropout
2;39;1;9085;1;19;110;1;37;37;90;90;110;0;0;0;0;1;0;29;0;0;5;5;0;0;0;0;5;5;0;0;0;12,7;3,7;-1,7;Dropout
1;1;1;9670;1;1;120;1;1;1;9;9;129,1;1;0;0;1;1;0;18;0;0;6;6;4;11,25;0;0;6;10;3;10,3333333333333;0;10,8;1,4;1,74;Dropout
1;39;1;9003;1;1;133,1;1;1;1;1;6;120;0;0;0;0;1;0;24;0;0;6;0;0;0;0;0;6;0;0;0;0;13,9;-0,3;0,79;Dropout
2;39;1;8014;0;19;133,1;1;19;37;9;9;151,5;0;0;1;0;1;0;45;0;0;6;7;0;0;0;0;5;5;0;0;0;16,2;0,3;-0,92;Dropout
1;1;2;9147;1;1;140;1;19;19;9;4;127,8;1;0;0;1;1;0;23;0;0;5;7;3;10,6666666666667;1;0;5;7;3;11,3333333333333;0;9,4;-0,8;-3,12;Dropout
2;39;1;9003;1;1;133,1;1;37;37;9;9;100;0;0;0;0;1;0;44;0;4;10;10;4;11,5;0;1;7;8;1;12;0;15,5;2,8;-4,06;Dropout
4;39;1;9670;1;1;110;1;19;19;90;99;107,2;0;0;0;1;1;0;42;0;0;6;0;0;0;0;0;6;0;0;0;0;12,7;3,7;-1,7;Dropout
1;18;1;9147;1;1;147;1;19;1;9;7;139,3;1;0;0;1;1;0;20;0;0;5;0;0;0;0;0;5;0;0;0;0;12,4;0,5;1,79;Dropout
1;51;1;8014;0;1;120;1;1;1;4;4;128,5;0;0;1;0;1;0;26;0;2;8;13;4;10,5;0;5;10;16;7;10,4285714285714;0;12,4;0,5;1,79;Dropout
1;39;1;171;1;19;133,1;101;1;19;2;7;110;0;0;0;1;1;1;25;1;0;0;0;0;0;0;0;0;0;0;0;0;15,5;2,8;-4,06;Dropout
1;39;1;9238;1;19;133,1;1;37;37;9;9;120;0;1;1;1;0;0;40;0;0;6;13;2;10;0;0;6;10;1;15;0;16,2;0,3;-0,92;Dropout
1;18;3;9853;1;1;122;1;38;37;9;5;120,3;1;0;0;1;0;0;19;0;0;6;0;0;0;0;0;6;0;0;0;0;10,8;1,4;1,74;Dropout
1;10;2;9773;1;1;154,4;22;19;38;3;5;154,4;1;0;0;0;0;0;18;1;0;6;8;5;12;0;0;6;0;0;0;0;10,8;1,4;1,74;Dropout
1;1;1;9670;1;1;126;1;1;3;4;3;122,5;1;0;0;1;0;0;19;0;0;6;6;6;13,3333333333333;0;0;6;8;5;12,8;0;8,9;1,4;3,51;Dropout
1;17;1;9853;1;1;108;1;19;1;5;5;107,3;0;0;0;1;0;0;20;0;0;6;0;0;0;0;0;6;0;0;0;0;15,5;2,8;-4,06;Dropout
1;17;4;9238;1;1;133,1;1;1;19;9;5;95;1;0;0;1;0;1;19;0;0;6;12;6;11,6666666666667;0;0;6;7;0;0;0;15,5;2,8;-4,06;Dropout
1;1;4;9070;1;1;143;1;1;1;9;7;134,6;1;0;0;1;0;1;18;0;0;6;6;6;14,5;0;0;6;6;6;12,8333333333333;0;12,4;0,5;1,79;Dropout
1;7;1;9147;1;3;120;1;1;39;4;7;120;0;0;0;1;0;0;33;0;2;5;9;2;14;0;0;5;5;0;0;0;12,4;0,5;1,79;Dropout
1;1;1;9853;1;1;148;1;19;19;4;5;143,5;0;0;0;1;0;1;19;0;0;7;8;6;12,8333333333333;0;0;6;6;0;0;0;13,9;-0,3;0,79;Dropout
1;17;1;9070;1;1;108;1;19;1;4;3;111,9;0;0;0;1;0;0;19;0;0;6;0;0;0;0;0;6;0;0;0;0;8,9;1,4;3,51;Dropout
1;17;2;9254;1;1;113;1;1;2;5;3;106,7;1;0;1;1;1;1;19;0;0;6;14;2;10;0;0;6;6;0;0;0;13,9;-0,3;0,79;Dropout
1;17;1;9991;0;1;160;1;34;34;0;0;161,8;1;0;1;1;1;0;33;0;0;5;8;2;10,5;0;0;5;5;0;0;0;7,6;2,6;0,32;Dropout
1;1;1;9773;1;1;156;1;19;1;5;10;136,8;1;0;0;1;0;0;18;0;0;6;6;6;14;0;0;6;6;6;13,5;0;11,1;0,6;2,02;Dropout
2;39;1;9500;1;19;133,1;1;38;38;2;10;120;0;0;0;1;0;0;37;0;0;7;9;2;10,75;0;0;7;9;0;0;0;16,2;0,3;-0,92;Dropout
1;44;1;9085;1;39;120;1;37;37;9;9;120;1;0;1;1;0;0;32;0;0;6;14;4;11,5;0;0;6;14;3;11;0;16,2;0,3;-0,92;Dropout
1;1;4;9254;1;1;110;1;37;37;9;7;113,2;1;0;0;1;0;0;24;0;0;6;14;2;10,5;0;0;6;11;1;10;0;10,8;1,4;1,74;Dropout
1;39;1;9003;1;1;133,1;1;38;38;4;7;115,6;1;0;0;0;0;0;27;0;0;6;8;0;0;0;0;6;8;0;0;0;15,5;2,8;-4,06;Dropout
1;17;1;9853;1;1;120;1;37;37;9;10;122,6;0;0;0;1;0;0;20;0;0;6;8;3;12,3333333333333;0;0;6;11;2;10,5;0;12,7;3,7;-1,7;Dropout
1;39;1;9003;1;1;133,1;1;19;19;9;9;100;0;0;0;1;0;0;30;0;0;6;6;0;0;0;0;6;6;0;0;0;11,1;0,6;2,02;Dropout
1;39;1;9556;1;1;120;1;19;19;4;5;122,8;0;0;0;1;0;0;26;0;0;7;12;6;12,1666666666667;0;0;8;8;8;11675;0;13,9;-0,3;0,79;Dropout
1;1;1;9070;1;1;133,1;1;1;37;5;9;143;1;0;1;1;0;0;21;0;0;6;9;5;11,4;0;0;6;8;5;12,2;0;12,7;3,7;-1,7;Dropout
1;43;1;171;1;1;145;1;19;38;9;9;100;0;0;0;1;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;13,9;-0,3;0,79;Dropout
1;17;3;9853;1;1;138;1;37;37;5;9;125,1;1;1;0;1;0;1;19;0;0;6;6;6;13,5;0;0;6;8;5;12,8;0;12,7;3,7;-1,7;Dropout
1;1;5;9085;1;1;121;1;38;37;9;8;114;1;0;0;0;0;0;19;0;0;5;12;0;0;4;0;5;8;0;0;1;9,4;-0,8;-3,12;Dropout
1;17;1;9238;1;1;152;1;37;37;7;5;132,1;1;0;0;1;0;0;19;0;0;6;10;2;10,5;0;0;6;11;1;13;0;9,4;-0,8;-3,12;Dropout
1;1;1;9773;1;1;128;1;37;1;9;7;124,2;1;0;0;1;0;0;18;0;0;6;8;5;13;0;0;6;7;6;13,1428571428571;0;15,5;2,8;-4,06;Dropout
2;43;1;9991;0;1;130;1;37;37;9;9;128,2;0;0;0;1;0;0;34;0;3;8;9;3;11;0;2;7;7;2;10;0;9,4;-0,8;-3,12;Dropout
1;39;1;9991;0;1;130;1;1;38;4;9;115;0;0;0;1;1;0;25;0;0;5;7;0;0;0;0;5;8;0;0;0;16,2;0,3;-0,92;Dropout
1;1;4;9119;1;1;126;1;3;19;2;9;123,6;1;0;0;1;1;0;18;0;0;5;6;5;12,4;0;0;5;9;3;13;0;8,9;1,4;3,51;Dropout
1;1;1;9130;1;1;148;1;1;1;9;9;141,7;0;0;0;0;1;0;18;0;0;6;8;5;11,6;0;0;6;11;4;13;0;8,9;1,4;3,51;Dropout
1;17;1;9853;1;1;160;1;19;38;5;7;139;1;0;0;1;0;1;18;0;0;6;8;5;12,2;0;0;6;13;0;0;0;9,4;-0,8;-3,12;Dropout
1;17;2;9853;1;1;150;1;38;19;5;5;142;1;0;0;1;0;1;19;0;0;6;8;6;12,3333333333333;0;0;6;7;5;12,4;0;10,8;1,4;1,74;Dropout
1;43;1;9991;0;1;133,1;41;37;37;9;8;114,7;0;0;0;1;0;0;34;1;2;2;2;2;10,5;0;1;1;1;1;11;0;10,8;1,4;1,74;Dropout
1;39;1;9991;0;1;110;1;37;37;9;9;134,3;0;0;0;1;1;0;24;0;0;5;10;0;0;0;0;5;7;1;12;0;10,8;1,4;1,74;Dropout
1;39;1;9991;0;1;130;1;1;1;9;7;152,1;0;0;0;1;1;0;28;0;0;5;13;2;11;0;0;5;12;1;12;0;11,1;0,6;2,02;Dropout
1;17;1;9254;1;1;132;1;38;38;0;5;126,1;0;0;0;1;1;0;20;0;0;6;9;4;10,75;0;0;6;12;0;0;0;7,6;2,6;0,32;Dropout
1;39;2;9556;1;1;133,1;1;3;1;2;4;136,1;0;0;0;1;1;0;26;0;0;7;7;2;11,75;0;0;5;10;0;0;0;12,4;0,5;1,79;Dropout
1;1;2;9254;1;1;120;1;37;37;9;9;115,1;1;0;0;0;1;0;21;0;0;6;11;3;11;0;0;6;14;0;0;0;9,4;-0,8;-3,12;Dropout
2;39;1;9119;1;19;133,1;1;37;37;9;9;100;0;0;0;1;1;0;36;0;0;5;0;0;0;0;0;5;0;0;0;0;16,2;0,3;-0,92;Dropout
1;17;5;9670;1;1;127;1;3;4;2;2;122,8;0;0;0;1;1;0;20;0;0;6;6;3;12,3333333333333;0;0;6;9;0;0;0;10,8;1,4;1,74;Dropout
1;39;1;9991;0;1;133,1;1;37;1;5;4;151,2;0;0;0;1;1;0;25;0;0;5;11;4;11,5;0;0;5;11;3;13,5;0;12,4;0,5;1,79;Dropout
1;1;1;171;1;1;133,1;1;1;37;7;7;118;0;0;0;1;1;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;11,1;0,6;2,02;Dropout
1;44;1;9003;1;39;130;1;38;38;9;5;130;0;0;1;0;1;0;20;0;0;6;16;4;11,8;0;0;6;15;2;12;0;16,2;0,3;-0,92;Dropout
1;43;1;8014;0;12;133,1;1;37;1;9;10;112,5;0;0;0;1;1;0;50;0;6;13;13;6;11,3333333333333;0;2;11;11;2;13,5;0;16,2;0,3;-0,92;Dropout
1;1;1;9500;1;1;125;1;19;38;9;8;118,3;0;0;0;1;1;0;20;0;0;8;12;5;12002;1;0;8;12;5;12002;1;10,8;1,4;1,74;Dropout
1;7;1;9003;1;3;140;1;3;19;2;10;140;0;0;0;0;1;0;35;0;0;6;10;5;15,2;0;1;6;9;1;11;0;15,5;2,8;-4,06;Dropout
2;39;2;9147;1;1;133,1;1;37;37;5;7;110;0;0;0;1;1;0;43;0;0;5;14;0;0;1;0;5;5;0;0;0;9,4;-0,8;-3,12;Dropout
1;1;1;171;1;1;133,1;1;38;37;5;5;136;1;0;0;1;1;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;12,7;3,7;-1,7;Dropout
1;1;1;9254;1;1;125;1;37;37;3;3;124;0;0;0;1;1;1;19;0;0;6;7;6;11;0;0;6;6;5;12,2;0;11,1;0,6;2,02;Dropout
2;39;1;9991;0;1;120;1;19;37;3;9;132,9;0;0;0;1;1;0;32;0;0;5;11;4;10,75;0;0;5;11;4;11,3333333333333;0;13,9;-0,3;0,79;Dropout
1;1;1;9500;1;1;133,1;1;1;19;3;5;115;0;0;0;0;1;0;20;0;0;7;11;4;12,6;0;0;7;7;4;11575;0;16,2;0,3;-0,92;Dropout
1;39;1;9991;0;1;120;1;1;1;5;5;96;1;0;0;0;1;0;38;0;0;5;5;0;0;0;0;5;5;0;0;0;8,9;1,4;3,51;Dropout
2;39;1;9773;1;1;110;1;37;37;9;10;140;0;0;1;0;1;0;43;0;0;6;16;2;10;0;0;6;12;4;12,25;0;10,8;1,4;1,74;Dropout
2;39;1;9991;0;19;133,1;1;19;19;4;4;150;0;0;0;0;1;0;49;0;0;5;8;2;11;0;0;5;5;1;11;0;15,5;2,8;-4,06;Dropout
1;39;1;8014;0;1;133,1;1;37;38;9;9;148,5;0;0;0;1;1;0;34;0;0;6;6;4;12,25;0;0;5;5;0;0;0;11,1;0,6;2,02;Dropout
1;1;2;9254;1;1;120;1;19;1;9;8;117,2;0;0;0;1;1;0;21;0;0;6;8;3;12;0;0;6;9;1;11;0;15,5;2,8;-4,06;Dropout
2;42;1;9556;1;1;110;1;37;37;9;6;140;0;0;0;1;1;0;43;0;0;7;7;0;0;0;0;8;13;2;13,15;0;16,2;0,3;-0,92;Dropout
2;39;1;9500;1;19;133,1;1;38;38;7;8;170;0;0;0;1;1;0;36;0;0;7;9;6;12,7833333333333;0;0;8;11;0;0;0;16,2;0,3;-0,92;Dropout
1;7;1;9991;0;3;120;1;37;37;6;7;120;0;0;1;0;1;0;46;0;0;5;5;0;0;0;0;5;5;1;10;0;11,1;0,6;2,02;Dropout
1;7;1;9003;1;3;130;1;1;19;5;9;130;0;0;0;1;1;0;27;0;0;6;8;0;0;0;0;6;10;0;0;0;16,2;0,3;-0,92;Dropout
1;42;1;9119;1;1;140;1;19;19;90;90;120;0;0;1;0;1;0;31;0;0;4;4;0;0;0;0;5;5;0;0;0;12,7;3,7;-1,7;Dropout
1;17;1;9773;1;1;145;1;1;38;90;8;132,8;1;0;0;0;1;0;21;0;0;6;10;2;12;0;0;6;0;0;0;0;10,8;1,4;1,74;Dropout
1;17;1;9147;1;1;133,1;1;19;19;9;7;100;0;0;0;1;1;0;21;0;0;5;7;4;10,75;0;0;5;10;2;11;3;16,2;0,3;-0,92;Dropout
1;39;1;9254;1;19;133,1;1;19;19;3;1;101,5;0;0;1;0;1;0;34;0;0;6;6;0;0;0;0;6;6;0;0;0;15,5;2,8;-4,06;Dropout
1;44;1;9070;1;39;123,9;1;37;1;9;7;123,9;0;0;0;1;1;0;20;0;2;7;9;5;12,6;0;5;9;10;8;12,75;1;16,2;0,3;-0,92;Dropout
1;1;1;171;1;1;127;1;1;1;4;3;126,3;1;0;1;1;1;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;16,2;0,3;-0,92;Dropout
2;42;1;9003;1;1;120;1;3;1;2;2;113,3;0;0;0;1;1;0;26;0;0;6;9;1;10;0;0;6;6;0;0;0;12,4;0,5;1,79;Dropout
1;17;1;9119;1;1;130;1;38;19;7;3;119,9;1;0;1;1;1;0;20;0;0;5;5;0;0;0;0;5;5;0;0;5;9,4;-0,8;-3,12;Dropout
1;44;1;9003;1;39;140;1;1;38;1;9;140;0;0;0;1;1;0;25;0;0;6;16;3;11,25;0;0;6;14;4;11,2;0;15,5;2,8;-4,06;Dropout
1;39;2;9147;1;1;143;1;19;5;4;1;100;1;0;0;1;1;0;24;0;0;5;8;3;10,6666666666667;1;0;5;5;1;14;0;9,4;-0,8;-3,12;Dropout
1;1;1;9147;1;1;136;1;1;3;9;5;137,1;0;0;0;1;1;0;20;0;0;5;5;0;0;0;0;5;5;0;0;0;12,7;3,7;-1,7;Dropout
1;43;1;8014;0;1;113;1;37;37;0;6;128,2;0;0;0;0;0;0;41;0;0;6;6;0;0;6;0;6;12;0;0;0;9,4;-0,8;-3,12;Dropout
1;1;2;9147;1;1;130;1;37;38;7;9;117,8;0;0;1;1;0;1;19;0;0;5;11;2;11,5;0;0;5;10;0;0;0;12,7;3,7;-1,7;Dropout
1;39;1;9085;1;1;110;1;1;1;5;5;160;1;0;1;1;0;0;30;0;0;6;7;6;16,4285714285714;0;0;6;7;6;16,6666666666667;0;13,9;-0,3;0,79;Dropout
1;17;2;9147;1;1;133;1;19;1;9;3;120,1;1;0;0;1;0;1;18;0;0;5;15;2;10;0;0;5;14;2;12;0;13,9;-0,3;0,79;Dropout
1;1;1;9130;1;1;144;1;3;1;2;4;134,9;1;0;1;1;0;0;18;0;0;6;13;6;10,8571428571429;0;0;6;10;4;11;0;15,5;2,8;-4,06;Dropout
1;39;1;9254;1;1;133,1;1;19;19;4;7;123;0;0;1;0;0;1;28;0;0;6;6;6;10,8333333333333;0;0;6;7;5;11;0;13,9;-0,3;0,79;Dropout
1;42;1;9003;1;1;130;1;3;2;2;6;105,3;0;0;0;0;1;0;36;0;0;6;8;0;0;0;0;6;10;0;0;0;16,2;0,3;-0,92;Dropout
2;39;1;9991;0;1;110;1;37;37;9;9;130;0;0;0;0;1;0;42;0;0;4;4;0;0;0;0;5;0;0;0;0;12,7;3,7;-1,7;Dropout
2;39;1;9991;0;1;150;1;37;37;9;7;122,5;0;0;0;1;1;0;47;0;0;5;9;4;11,5;0;0;5;6;5;11,6;1;7,6;2,6;0,32;Dropout
1;39;1;9119;1;1;160;1;1;38;4;7;112;0;0;0;0;1;0;25;0;0;5;8;0;0;0;0;5;5;0;0;0;9,4;-0,8;-3,12;Dropout
2;39;1;8014;0;19;133,1;1;19;37;6;8;149,5;0;0;0;1;1;0;48;0;0;6;6;0;0;0;0;5;6;0;0;0;12,4;0,5;1,79;Dropout
1;7;1;9991;0;40;130;1;38;38;9;7;130;0;0;0;1;1;0;38;0;10;10;10;10;13,6;0;5;10;10;5;13,6;0;8,9;1,4;3,51;Dropout
1;39;2;9147;1;1;120;1;37;37;9;9;104;0;0;0;0;1;0;26;0;0;5;8;1;10;0;0;5;9;1;10;0;10,8;1,4;1,74;Dropout
1;44;1;9085;1;39;110;1;3;5;2;2;110;0;0;0;1;1;0;23;0;0;6;19;0;0;0;0;6;6;0;0;0;13,9;-0,3;0,79;Dropout
1;39;1;9500;1;4;150;1;3;38;3;7;127;1;0;0;1;1;0;26;0;2;7;8;6;13,0466666666667;0;2;8;10;7;13,30625;0;11,1;0,6;2,02;Dropout
6;17;3;8014;0;1;115;1;19;1;5;90;115;0;0;0;0;0;0;24;0;0;5;5;0;0;0;0;5;10;0;0;0;10,8;1,4;1,74;Dropout
1;1;1;9500;1;1;124;1;1;19;9;8;116,7;1;0;0;1;0;1;18;0;0;7;9;0;0;0;0;7;8;1;10;0;15,5;2,8;-4,06;Dropout
1;1;1;9853;1;1;125;1;34;37;9;9;129,2;1;0;1;0;0;0;20;0;0;6;12;3;10,3333333333333;0;0;6;14;1;11;0;10,8;1,4;1,74;Dropout
1;39;1;9773;1;9;133,1;1;38;1;5;4;102;1;0;0;1;1;0;28;0;0;6;11;3;13;0;0;6;15;1;12;0;7,6;2,6;0,32;Dropout
1;39;1;9670;1;1;148;1;19;19;7;7;130,9;0;0;1;0;1;0;24;0;0;6;12;0;0;0;0;6;9;0;0;0;10,8;1,4;1,74;Dropout
1;39;1;171;1;1;133,1;1;37;37;9;7;100;0;0;1;1;1;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;15,5;2,8;-4,06;Dropout
1;17;1;9147;1;1;115;1;19;37;5;7;112,9;1;0;0;0;1;0;19;0;0;5;7;2;12,5;0;0;5;13;1;11;0;9,4;-0,8;-3,12;Dropout
1;39;1;9500;1;1;137;1;37;37;9;9;141;0;0;0;1;1;0;36;0;0;7;0;0;0;0;0;8;0;0;0;0;12,4;0,5;1,79;Dropout
1;42;1;9119;1;1;120;1;1;1;5;7;108,6;0;0;0;0;1;0;34;0;2;7;13;5;12;0;2;7;7;3;11;0;15,5;2,8;-4,06;Dropout
1;44;1;9130;1;39;120;1;3;1;2;4;120;1;0;0;1;0;0;20;0;0;6;6;0;0;0;0;6;6;0;0;0;12,4;0,5;1,79;Dropout
1;39;1;9500;1;1;100;1;19;1;1;90;114;1;0;1;0;0;0;31;0;0;7;8;5;12,56;0;0;7;8;5;12,56;0;7,6;2,6;0,32;Dropout
1;18;5;9085;1;1;121;1;5;3;2;3;111,9;1;0;0;1;0;0;21;0;0;5;12;0;0;3;0;5;5;0;0;0;12,7;3,7;-1,7;Dropout
1;17;1;9130;1;1;117;1;19;19;4;4;113,5;1;0;0;1;0;0;19;0;0;6;8;6;11,3333333333333;0;0;6;12;4;13,75;0;8,9;1,4;3,51;Dropout
1;17;1;171;1;1;130;1;3;1;9;9;126,9;1;0;0;1;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;12,7;3,7;-1,7;Dropout
2;39;1;9991;0;1;110;1;34;34;0;0;114,6;1;0;0;1;0;0;46;0;0;5;5;0;0;0;0;5;5;0;0;0;7,6;2,6;0,32;Dropout
1;39;1;9991;0;1;140;1;37;37;9;5;140;0;0;0;0;0;0;37;0;0;5;5;0;0;0;0;5;5;0;0;0;15,5;2,8;-4,06;Dropout
4;1;1;9991;0;1;130;1;37;37;9;9;118,1;0;0;1;0;0;0;37;0;0;5;0;0;0;0;0;5;0;0;0;0;12,7;3,7;-1,7;Dropout
2;39;2;9556;1;12;133,1;1;34;34;99;99;100,5;0;0;0;1;0;0;39;0;0;3;7;1;14;0;0;2;4;0;0;0;11,1;0,6;2,02;Dropout
2;39;1;9773;1;19;133,1;1;37;37;9;6;110;0;0;0;0;0;0;53;0;0;5;5;0;0;0;0;4;5;0;0;0;15,5;2,8;-4,06;Dropout
2;42;1;9147;1;1;100;1;37;37;9;9;100;1;0;0;1;0;0;54;0;13;15;20;13;12,4615384615385;1;10;13;13;10;11,1;1;15,5;2,8;-4,06;Dropout
1;18;2;9773;1;1;109;1;1;1;4;4;109;1;0;0;0;0;0;20;0;0;6;6;0;0;0;0;6;0;0;0;0;8,9;1,4;3,51;Dropout
1;1;1;9500;1;1;125;1;19;19;9;10;122;1;0;1;1;0;0;19;0;0;7;0;0;0;0;0;8;0;0;0;0;11,1;0,6;2,02;Dropout
1;17;1;9500;1;1;137;1;1;1;9;9;127,9;1;0;0;1;0;1;18;0;0;7;10;5;13,46;0;0;7;8;7;12,2375;0;11,1;0,6;2,02;Dropout
1;1;1;171;1;1;163;1;1;1;4;3;149,7;1;0;0;1;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;13,9;-0,3;0,79;Dropout
1;17;2;9773;1;1;115;1;1;1;5;5;119,6;1;0;0;1;0;1;22;0;0;6;11;5;12;0;0;6;11;5;11;0;7,6;2,6;0,32;Dropout
2;39;1;8014;0;19;133,1;1;3;19;90;90;123,5;0;0;0;1;0;0;50;0;0;1;1;0;0;1;0;6;0;0;0;0;10,8;1,4;1,74;Dropout
2;39;1;9500;1;1;110;1;37;37;9;6;114,3;0;0;0;1;0;0;41;0;0;7;0;0;0;0;0;8;0;0;0;0;10,8;1,4;1,74;Dropout
2;39;1;9991;0;12;133,1;1;37;34;90;90;110,7;1;0;0;1;0;0;50;0;0;5;0;0;0;0;0;5;0;0;0;0;7,6;2,6;0,32;Dropout
1;39;1;9556;1;1;133,1;6;3;3;4;4;169,2;0;0;1;0;0;0;54;1;0;7;7;0;0;0;0;5;10;0;0;0;12,4;0,5;1,79;Dropout
2;42;1;9853;1;1;133,1;1;37;37;4;7;100;0;0;0;1;0;0;34;0;6;12;18;11;13;0;4;13;22;8;11875;0;12,7;3,7;-1,7;Dropout
4;39;1;8014;0;1;133,1;1;38;37;5;7;144,5;0;0;0;1;0;0;45;0;0;6;13;4;12,5;0;0;6;8;3;11,6666666666667;0;16,2;0,3;-0,92;Dropout
2;39;1;9991;0;1;133,1;1;37;37;9;9;113,4;0;0;0;1;0;0;33;0;0;5;14;1;10;0;0;5;13;2;12;0;12,4;0,5;1,79;Dropout
1;39;1;9991;0;1;150;1;3;1;3;9;154;0;0;0;1;0;0;27;0;0;5;5;0;0;0;0;5;6;0;0;0;12,4;0,5;1,79;Dropout
2;43;1;8014;0;1;130;1;34;34;0;0;130;0;0;0;1;0;0;45;0;10;12;12;9;12,4444444444444;3;4;7;8;6;12;0;9,4;-0,8;-3,12;Dropout
2;7;1;8014;0;3;170;1;19;19;4;4;170;0;0;0;1;0;0;27;0;0;5;5;0;0;0;0;6;0;0;0;0;9,4;-0,8;-3,12;Dropout
1;39;1;8014;0;1;133,1;1;37;37;9;7;129;0;0;0;1;0;0;37;0;0;6;13;4;12;0;0;6;10;3;12;0;16,2;0,3;-0,92;Dropout
1;44;1;9003;1;1;140;1;1;19;3;9;140;1;0;1;0;0;0;23;0;0;6;13;5;11,6;0;0;6;11;4;12,25;0;12,4;0,5;1,79;Dropout
1;17;2;9773;1;1;123;1;1;1;3;3;120,9;1;0;0;1;0;0;18;0;0;6;0;0;0;0;0;6;0;0;0;0;13,9;-0,3;0,79;Dropout
1;43;4;9085;1;1;133,1;1;34;34;99;99;125,2;0;0;0;1;0;0;21;0;0;6;0;0;0;0;0;6;0;0;0;0;7,6;2,6;0,32;Dropout
6;39;2;9147;1;1;133,1;1;37;37;9;9;110;0;0;0;1;0;0;47;0;0;5;0;0;0;0;0;5;0;0;0;0;9,4;-0,8;-3,12;Dropout
1;43;1;9991;0;2;110;1;37;37;9;9;112,9;0;0;0;1;0;0;38;0;14;15;16;14;10,9285714285714;0;12;14;16;12;11,8333333333333;0;9,4;-0,8;-3,12;Dropout
5;39;1;9003;1;19;133,1;1;19;1;9;9;119,4;0;0;1;0;0;0;27;0;0;6;6;0;0;0;0;6;7;0;0;0;8,9;1,4;3,51;Dropout
2;39;1;9238;1;19;133,1;1;37;37;4;4;98,5;0;0;0;1;0;0;48;0;0;6;14;6;11,3333333333333;0;0;6;11;5;12,4;0;15,5;2,8;-4,06;Dropout
1;39;1;9670;1;1;150;1;34;34;0;0;108;0;0;0;1;0;0;25;0;0;5;6;1;11;0;0;5;5;0;0;0;7,6;2,6;0,32;Dropout
1;1;1;171;1;1;122;1;37;37;9;3;115,7;1;0;0;1;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;9,4;-0,8;-3,12;Dropout
1;39;1;9991;0;9;133,1;1;37;34;90;90;118,1;1;0;0;1;0;0;39;0;0;5;9;0;0;0;0;5;5;2;12,5;0;7,6;2,6;0,32;Dropout
1;1;1;9130;1;1;132;1;6;6;0;4;119,1;1;0;1;1;0;0;29;0;0;5;10;1;13;4;0;5;14;0;0;8;10,8;1,4;1,74;Dropout
1;39;1;9991;0;1;130;1;37;37;6;6;111,9;0;0;1;1;0;0;36;0;0;5;5;0;0;0;0;5;5;0;0;0;12,7;3,7;-1,7;Dropout
2;39;1;8014;0;12;133,1;1;34;34;0;0;135;0;0;0;1;0;0;51;0;0;6;12;0;0;0;1;6;11;0;0;1;7,6;2,6;0,32;Dropout
1;43;1;9773;1;1;133,1;22;34;34;90;90;130;0;0;1;1;0;0;23;1;0;6;11;1;16;0;0;6;8;4;12,25;0;7,6;2,6;0,32;Dropout
1;44;1;9085;1;1;150;1;29;10;6;6;150;1;0;0;1;0;0;21;0;0;6;0;0;0;0;0;6;0;0;0;0;10,8;1,4;1,74;Dropout
1;43;5;9853;1;1;150;1;34;34;0;0;150,2;1;0;0;0;0;0;28;0;0;6;9;4;12,75;1;0;5;5;0;0;5;9,4;-0,8;-3,12;Dropout
1;39;1;8014;0;1;100;1;37;37;6;5;107,5;0;0;0;1;0;0;41;0;0;2;2;0;0;0;0;6;0;0;0;0;12,7;3,7;-1,7;Dropout
2;39;1;9853;1;1;133,1;1;37;19;9;5;138,3;0;0;0;1;0;0;45;0;0;7;12;4;10,25;0;0;7;10;3;13;0;11,1;0,6;2,02;Dropout
1;44;1;9853;1;39;150;1;3;37;2;7;150;0;0;0;1;0;0;19;0;0;6;0;0;0;0;0;6;0;0;0;0;12,4;0,5;1,79;Dropout
1;39;1;9085;1;1;140;1;3;3;4;2;141,7;1;0;0;1;0;0;27;0;0;6;13;3;10,5;0;0;6;19;1;12;0;12,4;0,5;1,79;Dropout
